Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
25,Yes,Non-Travel,729,Sales,28,3,Life Sciences,1,142,1,Male,44,4,2,Sales Representative,1,Single,7968,21239,4,Y,No,17,3,4,80,0,7,0,3,0,0,0,0
18,Yes,Travel_Rarely,525,Research & Development,1,3,Technical Degree,1,143,1,Female,52,1,4,Research Scientist,2,Married,15257,11877,5,Y,Yes,16,3,2,80,0,0,4,1,0,0,0,0
25,No,Travel_Rarely,159,Research & Development,2,1,Marketing,1,144,3,Female,42,3,2,Manager,4,Single,7193,2401,9,Y,No,11,3,1,80,0,7,3,3,7,5,2,2
52,No,Travel_Frequently,1407,Human Resources,12,1,Life Sciences,1,145,4,Male,49,4,1,Manager,4,Single,4485,13367,2,Y,No,13,4,4,80,1,4,1,2,2,0,1,1
32,No,Travel_Rarely,985,Research & Development,20,4,Medical,1,146,4,Male,67,4,1,Research Scientist,3,Divorced,7804,7978,9,Y,No,20,3,2,80,1,2,5,3,2,2,0,1
22,Yes,Travel_Rarely,650,Research & Development,18,1,Marketing,1,147,1,Male,85,3,2,Research Scientist,4,Single,10271,23016,5,Y,No,23,3,1,80,0,0,1,2,0,0,0,0
47,Yes,Travel_Frequently,862,Research & Development,29,4,Human Resources,1,148,2,Female,92,2,5,Healthcare Representative,4,Single,14710,17943,5,Y,Yes,20,3,1,80,1,14,5,2,4,2,1,3
33,No,Travel_Rarely,1083,Research & Development,6,2,Life Sciences,1,149,1,Male,87,2,1,Research Director,4,Divorced,7240,26462,6,Y,No,19,4,2,80,0,2,4,1,2,0,2,0
23,No,Travel_Rarely,482,Research & Development,13,4,Other,1,150,3,Female,46,4,3,Manager,4,Married,11491,16792,1,Y,No,11,3,3,80,0,5,4,3,4,4,0,1
54,No,Travel_Rarely,472,Research & Development,16,2,Technical Degree,1,151,2,Male,86,1,3,Manager,4,Married,9582,9213,2,Y,No,24,3,2,80,0,11,1,2,11,2,10,11
56,No,Travel_Rarely,936,Research & Development,24,4,Other,1,152,2,Female,40,2,4,Research Director,1,Divorced,14985,7000,0,Y,No,14,3,3,80,0,12,0,4,1,1,0,0
23,Yes,Travel_Rarely,382,Sales,27,3,Human Resources,1,153,2,Male,57,1,2,Sales Representative,3,Single,6476,4111,7,Y,Yes,25,3,1,80,1,5,1,4,5,2,2,5
47,No,Travel_Rarely,584,Sales,10,3,Medical,1,154,3,Male,88,3,5,Sales Representative,3,Single,16551,3975,5,Y,No,19,3,4,80,0,15,6,1,2,0,0,1
21,Yes,Travel_Rarely,501,Sales,8,4,Other,1,155,4,Female,43,1,1,Sales Executive,4,Married,4441,19447,6,Y,Yes,23,3,4,80,1,0,4,2,0,0,0,0
36,No,Travel_Rarely,793,Research & Development,20,4,Human Resources,1,156,1,Male,81,3,1,Healthcare Representative,2,Single,6263,3025,8,Y,No,17,3,3,80,0,2,5,4,2,0,2,1
37,No,Travel_Rarely,231,Research & Development,11,2,Other,1,157,1,Female,95,2,1,Research Scientist,2,Divorced,6526,4457,7,Y,No,11,3,4,80,2,6,5,4,1,0,1,0
60,No,Travel_Rarely,594,Sales,12,3,Medical,1,158,3,Male,96,1,1,Manager,1,Single,6596,18489,2,Y,Yes,20,4,3,80,1,1,1,3,0,0,0,0
47,No,Travel_Rarely,113,Research & Development,8,3,Medical,1,159,1,Male,69,4,1,Laboratory Technician,1,Single,4402,25718,9,Y,Yes,19,3,2,80,0,5,1,1,0,0,0,0
19,No,Travel_Rarely,137,Research & Development,14,2,Life Sciences,1,160,2,Male,74,3,1,Healthcare Representative,1,Married,5731,15825,5,Y,No,24,3,3,80,1,1,3,4,0,0,0,0
53,No,Travel_Rarely,596,Research & Development,5,4,Marketing,1,161,4,Female,73,4,1,Research Scientist,1,Married,4714,2703,4,Y,No,23,3,3,80,0,7,2,3,1,0,0,1
50,No,Travel_Rarely,1041,Sales,23,2,Other,1,162,4,Male,68,1,4,Manager,4,Married,15798,6172,5,Y,No,18,3,3,80,1,14,1,3,14,3,5,7
20,No,Travel_Rarely,786,Sales,20,3,Human Resources,1,163,2,Female,72,1,2,Sales Representative,4,Married,8859,10938,8,Y,No,16,3,4,80,1,2,4,4,2,2,1,2
36,No,Travel_Rarely,1043,Research & Development,13,2,Marketing,1,164,4,Male,71,4,1,Manufacturing Director,1,Married,7216,19721,0,Y,Yes,13,3,4,80,1,10,3,4,6,0,3,4
56,No,Travel_Frequently,1340,Research & Development,19,3,Marketing,1,165,1,Male,74,2,1,Manufacturing Director,1,Single,6719,11076,1,Y,No,22,3,3,80,3,6,1,1,2,2,1,1
36,No,Travel_Rarely,1110,Research & Development,16,3,Marketing,1,166,2,Male,70,4,2,Research Director,2,Single,10416,19942,6,Y,No,23,4,2,80,0,11,3,1,2,1,2,0
51,No,Travel_Rarely,1312,Sales,18,2,Other,1,167,1,Male,60,3,3,Sales Executive,1,Married,10420,22994,0,Y,No,17,3,4,80,0,10,6,4,2,0,0,0
47,No,Non-Travel,134,Research & Development,21,3,Medical,1,168,3,Male,41,1,5,Manager,3,Divorced,15820,9891,6,Y,No,19,3,2,80,0,12,6,1,2,1,2,0
32,No,Travel_Rarely,1150,Sales,18,2,Marketing,1,169,4,Female,86,1,1,Manager,2,Single,6311,13442,6,Y,No,21,3,4,80,2,4,6,2,4,2,4,3
26,Yes,Travel_Frequently,1005,Research & Development,27,4,Human Resources,1,170,2,Male,37,3,2,Healthcare Representative,3,Divorced,8134,22564,9,Y,Yes,14,3,3,80,1,5,4,2,0,0,0,0
33,No,Travel_Rarely,1493,Sales,7,4,Life Sciences,1,171,3,Male,70,2,2,Manager,3,Divorced,8105,5030,6,Y,No,21,3,2,80,1,7,2,2,1,0,0,0
30,Yes,Travel_Rarely,530,Sales,19,2,Technical Degree,1,172,4,Male,42,4,2,Sales Representative,3,Single,8178,9970,8,Y,No,14,3,2,80,1,7,1,3,7,4,7,0
29,Yes,Travel_Rarely,800,Research & Development,7,4,Marketing,1,173,1,Male,62,2,1,Research Director,2,Single,3967,5056,3,Y,No,23,3,2,80,0,0,1,2,0,0,0,0
57,No,Travel_Rarely,1477,Research & Development,16,5,Technical Degree,1,174,3,Male,59,1,3,Manufacturing Director,4,Married,9323,24186,1,Y,Yes,17,3,3,80,0,16,0,2,1,0,1,1
35,No,Travel_Rarely,159,Sales,27,3,Technical Degree,1,175,2,Male,70,1,3,Manager,3,Divorced,12224,4275,8,Y,No,23,3,2,80,0,14,2,1,1,0,1,1
52,No,Travel_Frequently,582,Research & Development,3,3,Human Resources,1,176,2,Male,63,4,3,Manufacturing Director,1,Single,12523,20349,7,Y,No,17,3,2,80,0,11,4,1,2,2,2,1
23,Yes,Travel_Rarely,724,Research & Development,25,2,Other,1,177,4,Female,31,4,3,Research Director,2,Single,12682,5770,3,Y,No,20,3,1,80,1,5,6,4,0,0,0,0
26,No,Non-Travel,298,Sales,24,1,Technical Degree,1,178,1,Male,60,1,1,Manager,4,Single,8214,9695,3,Y,No,22,4,3,80,0,3,1,2,3,0,1,1
56,No,Travel_Rarely,971,Human Resources,22,2,Marketing,1,179,4,Female,36,1,1,Manager,4,Married,6785,17995,2,Y,No,11,3,1,80,2,3,5,3,3,1,3,0
45,No,Travel_Rarely,1291,Sales,10,4,Marketing,1,180,2,Male,90,1,4,Sales Representative,4,Married,12838,8315,2,Y,No,20,3,4,80,0,17,6,2,2,0,0,2
37,No,Travel_Frequently,791,Research & Development,8,5,Human Resources,1,181,4,Male,92,4,1,Manufacturing Director,2,Divorced,5887,7697,4,Y,No,19,4,3,80,1,3,2,3,1,0,1,1
52,Yes,Travel_Rarely,1381,Research & Development,28,3,Life Sciences,1,182,4,Female,42,3,4,Manufacturing Director,4,Married,15478,11310,1,Y,Yes,24,3,3,80,0,18,0,2,11,3,9,4
24,No,Travel_Rarely,604,Sales,22,2,Marketing,1,183,2,Female,31,1,2,Sales Representative,1,Married,5687,19074,6,Y,No,12,4,2,80,1,4,6,2,4,3,0,1
37,No,Travel_Rarely,226,Research & Development,25,3,Medical,1,184,2,Male,56,3,1,Research Director,1,Married,6461,3800,0,Y,No,22,3,2,80,0,5,3,4,5,1,4,1
33,No,Travel_Rarely,153,Research & Development,22,3,Medical,1,185,1,Male,58,1,2,Manager,1,Married,8932,21442,9,Y,No,24,3,1,80,0,6,3,3,5,1,3,5
23,No,Travel_Rarely,1283,Human Resources,17,3,Life Sciences,1,186,4,Male,47,3,2,Manager,4,Divorced,7809,22308,9,Y,No,11,3,2,80,0,2,0,3,2,1,0,0
20,No,Travel_Rarely,272,Research & Development,1,4,Human Resources,1,187,4,Female,46,1,5,Manager,1,Single,17703,14056,6,Y,Yes,17,3,4,80,1,2,3,2,0,0,0,0
21,No,Travel_Rarely,1169,Sales,29,4,Medical,1,188,1,Female,56,4,2,Sales Representative,1,Married,7649,9031,0,Y,No,25,3,4,80,0,3,2,2,0,0,0,0
19,Yes,Non-Travel,684,Research & Development,29,3,Other,1,189,2,Female,59,3,1,Research Director,3,Single,6134,15298,0,Y,No,11,3,2,80,3,1,6,3,1,0,1,0
49,No,Travel_Rarely,1245,Sales,26,3,Medical,1,190,2,Male,46,4,1,Sales Executive,3,Divorced,4468,6917,4,Y,Yes,19,4,2,80,0,6,3,2,1,0,0,0
21,Yes,Non-Travel,660,Sales,21,2,Marketing,1,191,1,Female,38,3,2,Sales Executive,2,Single,8035,13562,4,Y,No,17,3,3,80,0,3,1,1,1,1,0,1
45,No,Travel_Rarely,923,Research & Development,17,4,Marketing,1,192,4,Female,91,4,2,Laboratory Technician,1,Divorced,9207,11438,0,Y,No,19,3,2,80,0,8,1,1,3,1,2,0
23,No,Travel_Frequently,383,Research & Development,14,3,Medical,1,193,3,Female,50,2,1,Healthcare Representative,1,Single,5695,9161,3,Y,No,18,3,2,80,0,5,6,1,2,2,0,1
34,No,Travel_Rarely,1176,Sales,23,4,Marketing,1,194,4,Female,77,2,2,Manager,4,Married,10099,17472,5,Y,Yes,14,4,3,80,2,3,4,4,0,0,0,0
22,No,Travel_Rarely,465,Research & Development,9,4,Human Resources,1,195,3,Male,63,1,1,Manufacturing Director,3,Married,6556,5334,9,Y,No,20,3,1,80,0,0,5,2,0,0,0,0
29,Yes,Travel_Frequently,841,Research & Development,4,4,Life Sciences,1,196,2,Male,39,3,2,Research Scientist,1,Single,7943,11421,7,Y,No,14,3,1,80,0,3,4,2,1,0,0,0
38,Yes,Travel_Rarely,140,Research & Development,1,4,Life Sciences,1,197,2,Female,62,2,1,Manager,2,Single,5965,17896,1,Y,Yes,18,4,4,80,0,1,3,2,1,0,0,0
27,Yes,Travel_Rarely,503,Sales,23,3,Marketing,1,198,2,Male,59,4,1,Manager,1,Married,5705,18786,9,Y,No,17,3,4,80,3,1,1,4,1,0,0,1
50,No,Travel_Rarely,717,Human Resources,19,3,Human Resources,1,199,2,Female,87,3,1,Manager,3,Married,4659,11559,1,Y,Yes,21,3,4,80,3,2,4,2,0,0,0,0
19,No,Travel_Frequently,1268,Research & Development,28,3,Other,1,200,1,Male,99,3,1,Healthcare Representative,4,Married,4629,24632,9,Y,No,23,3,1,80,3,1,4,1,1,1,0,0
44,No,Non-Travel,979,Research & Development,8,3,Technical Degree,1,201,4,Female,87,1,2,Research Director,3,Single,8695,4731,9,Y,Yes,16,3,4,80,1,7,6,2,7,3,6,1
27,No,Travel_Rarely,327,Research & Development,19,3,Other,1,202,2,Male,33,2,1,Research Director,4,Single,4592,17878,1,Y,Yes,25,4,4,80,0,0,3,4,0,0,0,0
59,No,Travel_Rarely,1028,Sales,14,4,Marketing,1,203,2,Male,69,3,2,Sales Representative,2,Married,10636,4701,2,Y,No,21,3,2,80,2,4,0,2,0,0,0,0
30,No,Travel_Rarely,769,Research & Development,3,3,Technical Degree,1,204,2,Female,45,2,2,Research Scientist,1,Married,8703,18642,4,Y,No,25,4,1,80,1,4,4,2,0,0,0,0
35,Yes,Travel_Frequently,493,Research & Development,7,5,Technical Degree,1,205,1,Male,94,1,3,Research Director,4,Married,11378,25225,0,Y,No,17,3,2,80,0,9,4,4,2,0,1,2
22,Yes,Travel_Rarely,228,Sales,19,4,Marketing,1,206,4,Male,85,1,4,Sales Executive,2,Single,15740,11268,3,Y,No,14,3,2,80,0,4,3,1,4,4,1,3
35,Yes,Travel_Frequently,474,Sales,3,4,Human Resources,1,207,2,Male,95,3,3,Sales Executive,1,Divorced,10730,12608,2,Y,Yes,18,3,3,80,1,9,1,1,8,4,6,3
26,No,Travel_Rarely,115,Human Resources,5,4,Life Sciences,1,208,3,Male,98,1,2,Manager,2,Single,7188,23654,2,Y,No,22,3,2,80,0,5,2,2,2,1,0,1
18,Yes,Travel_Frequently,1152,Sales,3,3,Human Resources,1,209,2,Male,47,3,1,Sales Executive,3,Married,5830,18472,6,Y,Yes,11,3,1,80,0,0,5,1,0,0,0,0
24,No,Travel_Rarely,994,Research & Development,14,3,Life Sciences,1,210,4,Male,67,3,2,Laboratory Technician,3,Single,9656,21860,3,Y,No,25,3,4,80,0,6,6,3,0,0,0,0
59,No,Travel_Rarely,519,Research & Development,2,5,Medical,1,211,2,Male,73,2,1,Healthcare Representative,3,Single,7191,14140,5,Y,No,12,4,1,80,1,6,2,4,4,0,2,3
27,No,Travel_Rarely,425,Research & Development,24,2,Human Resources,1,212,2,Male,69,2,1,Manager,4,Single,6759,2781,5,Y,Yes,13,3,3,80,0,6,0,3,0,0,0,0
31,No,Travel_Rarely,1138,Research & Development,9,2,Life Sciences,1,213,2,Male,70,1,1,Healthcare Representative,1,Married,5601,13026,7,Y,Yes,20,3,1,80,0,6,5,4,6,6,6,5
52,No,Travel_Rarely,496,Research & Development,10,4,Medical,1,214,4,Male,99,3,2,Research Director,2,Married,9086,10154,6,Y,Yes,21,3,2,80,1,6,1,4,0,0,0,0
42,No,Travel_Rarely,1483,Research & Development,22,4,Life Sciences,1,215,2,Male,64,1,1,Healthcare Representative,3,Single,5797,9871,1,Y,No,24,3,1,80,1,6,2,3,2,2,0,0
56,No,Travel_Rarely,280,Research & Development,26,2,Marketing,1,216,4,Female,68,2,2,Healthcare Representative,3,Married,8775,17323,2,Y,No,18,3,4,80,1,8,2,3,0,0,0,0
28,Yes,Non-Travel,359,Sales,4,5,Marketing,1,217,3,Female,63,2,1,Sales Representative,3,Divorced,5649,3305,5,Y,Yes,23,3,3,80,1,6,3,3,6,4,3,0
23,Yes,Travel_Rarely,539,Research & Development,13,4,Human Resources,1,218,2,Female,56,3,1,Research Director,2,Divorced,4947,5843,9,Y,Yes,20,3,2,80,0,4,5,4,4,4,4,2
24,Yes,Non-Travel,1218,Research & Development,8,4,Technical Degree,1,219,2,Male,57,3,2,Research Scientist,2,Single,8840,8669,5,Y,No,25,3,2,80,3,6,0,2,0,0,0,0
41,No,Travel_Rarely,415,Research & Development,5,4,Human Resources,1,220,2,Female,99,2,2,Manufacturing Director,3,Married,9865,2658,1,Y,No,20,3,2,80,1,4,1,4,2,1,0,1
37,No,Travel_Rarely,117,Sales,21,3,Life Sciences,1,221,4,Female,88,2,2,Sales Executive,1,Single,7959,4094,2,Y,No,16,3,3,80,0,5,0,1,0,0,0,0
32,No,Non-Travel,377,Research & Development,18,2,Marketing,1,222,2,Male,65,1,3,Research Scientist,3,Divorced,9401,20301,0,Y,No,22,3,4,80,0,9,5,2,9,2,6,2
42,No,Travel_Rarely,923,Sales,13,3,Marketing,1,223,4,Male,46,1,4,Sales Executive,1,Married,13614,25981,2,Y,No,19,3,3,80,3,17,4,4,4,3,3,1
31,No,Travel_Rarely,914,Sales,2,2,Technical Degree,1,224,3,Female,38,3,2,Sales Representative,1,Divorced,7351,6161,3,Y,No,12,4,1,80,0,12,4,3,5,5,5,1
42,Yes,Travel_Rarely,1099,Research & Development,18,3,Medical,1,225,1,Male,97,4,2,Manager,1,Married,10554,11172,0,Y,Yes,22,3,4,80,2,2,3,3,2,0,2,2
22,No,Travel_Rarely,677,Research & Development,18,2,Other,1,226,4,Female,60,3,1,Research Director,1,Divorced,4387,18457,1,Y,Yes,12,3,1,80,2,4,1,2,4,1,0,0
60,No,Travel_Rarely,201,Sales,23,2,Other,1,227,3,Male,81,3,3,Sales Representative,1,Married,10037,7771,5,Y,No,15,3,3,80,1,5,2,2,5,1,5,0
47,No,Non-Travel,468,Research & Development,19,4,Life Sciences,1,228,1,Male,45,3,1,Healthcare Representative,3,Single,5867,6980,6,Y,No,20,3,4,80,0,2,4,4,0,0,0,0
22,Yes,Travel_Frequently,759,Research & Development,23,1,Marketing,1,229,1,Male,56,2,4,Research Director,3,Married,14283,7638,7,Y,No,22,3,2,80,0,4,5,2,1,1,1,0
31,Yes,Travel_Rarely,843,Sales,19,3,Other,1,230,3,Male,32,3,2,Sales Representative,4,Divorced,10378,12965,5,Y,Yes,17,3,4,80,1,6,2,4,2,2,2,1
26,No,Travel_Rarely,1115,Sales,1,4,Human Resources,1,231,3,Male,44,3,1,Manager,4,Married,4391,11113,9,Y,No,19,4,3,80,0,1,0,1,1,1,0,0
19,Yes,Travel_Frequently,657,Human Resources,3,3,Human Resources,1,232,2,Male,57,4,1,Manager,2,Divorced,6746,13786,0,Y,No,25,3,3,80,0,1,3,1,0,0,0,0
29,No,Non-Travel,1127,Sales,11,2,Human Resources,1,233,1,Male,50,3,5,Manager,3,Married,16185,4833,4,Y,No,23,3,4,80,1,11,5,1,2,0,2,0
19,Yes,Travel_Rarely,170,Research & Development,19,4,Life Sciences,1,234,1,Female,62,3,1,Research Scientist,1,Single,7311,8437,7,Y,No,12,3,4,80,1,1,1,4,0,0,0,0
59,Yes,Travel_Rarely,617,Sales,9,2,Technical Degree,1,235,4,Female,98,3,5,Sales Executive,2,Single,17347,22633,6,Y,Yes,13,3,4,80,0,19,4,4,1,1,1,0
32,No,Non-Travel,832,Research & Development,26,3,Life Sciences,1,236,2,Male,99,4,2,Manager,1,Divorced,7285,11280,7,Y,No,15,4,2,80,0,0,3,2,0,0,0,0
38,No,Travel_Rarely,538,Human Resources,16,3,Life Sciences,1,237,3,Male,90,3,1,Manager,4,Married,7042,17363,2,Y,No,14,3,2,80,0,0,6,2,0,0,0,0
51,Yes,Travel_Frequently,1162,Research & Development,26,3,Other,1,238,3,Male,55,3,1,Manager,4,Married,3900,26806,2,Y,Yes,18,3,4,80,1,3,5,3,3,2,1,0
45,No,Travel_Frequently,984,Sales,23,4,Technical Degree,1,239,3,Male,57,3,1,Sales Executive,4,Divorced,5559,11813,1,Y,No,21,3,4,80,2,4,4,3,4,3,0,4
31,No,Non-Travel,1385,Research & Development,3,3,Technical Degree,1,240,1,Male,38,2,1,Manager,3,Married,6844,22944,2,Y,Yes,15,3,1,80,0,6,0,4,0,0,0,0
34,Yes,Travel_Rarely,1339,Research & Development,12,3,Technical Degree,1,241,1,Female,53,2,1,Research Scientist,2,Married,4982,18798,1,Y,Yes,22,3,4,80,0,6,3,3,4,3,3,4
51,Yes,Travel_Frequently,1418,Research & Development,18,4,Marketing,1,242,2,Male,36,4,4,Research Director,2,Single,12920,5077,6,Y,No,24,3,3,80,0,16,5,4,1,1,1,0
21,No,Travel_Rarely,1240,Sales,3,3,Human Resources,1,243,4,Male,70,3,1,Sales Representative,3,Married,4583,7005,9,Y,No,19,4,4,80,0,0,0,2,0,0,0,0
57,Yes,Travel_Rarely,1383,Research & Development,15,4,Marketing,1,244,2,Male,31,4,2,Manufacturing Director,1,Married,8399,15754,0,Y,No,20,3,2,80,3,2,4,2,2,1,2,2
23,Yes,Travel_Rarely,865,Research & Development,20,4,Marketing,1,245,1,Male,91,4,2,Research Scientist,2,Divorced,8538,26596,7,Y,Yes,12,4,2,80,0,5,6,4,5,1,5,5
55,No,Travel_Rarely,1401,Research & Development,17,3,Technical Degree,1,246,1,Male,86,2,1,Research Scientist,3,Married,4495,24860,7,Y,No,20,3,1,80,3,1,2,4,0,0,0,0
42,No,Travel_Rarely,944,Research & Development,26,2,Human Resources,1,247,2,Male,85,4,3,Laboratory Technician,3,Divorced,11746,5735,6,Y,Yes,22,3,3,80,0,12,6,4,4,4,4,4
43,No,Non-Travel,1395,Research & Development,25,3,Technical Degree,1,248,4,Male,54,1,2,Manager,4,Married,6408,19834,6,Y,Yes,15,3,1,80,1,10,1,2,7,5,2,7
30,Yes,Travel_Rarely,1487,Research & Development,3,3,Other,1,249,2,Male,93,3,2,Research Director,1,Single,10168,12968,1,Y,No,14,3,4,80,0,9,2,1,2,1,2,1
55,No,Travel_Rarely,1443,Research & Development,23,3,Technical Degree,1,250,1,Male,98,1,2,Manager,3,Divorced,8771,10495,7,Y,No,19,3,4,80,1,7,3,3,2,0,0,1
27,No,Travel_Frequently,1068,Research & Development,23,3,Human Resources,1,251,1,Female,91,3,1,Manufacturing Director,2,Married,5903,8260,7,Y,No,17,3,2,80,1,2,2,1,2,0,1,2
47,No,Travel_Frequently,1338,Sales,27,1,Technical Degree,1,252,3,Female,69,3,2,Sales Representative,2,Single,9179,12096,2,Y,No,12,3,1,80,1,10,2,1,10,5,1,5
25,Yes,Travel_Frequently,112,Human Resources,12,2,Life Sciences,1,253,1,Male,41,3,2,Manager,2,Married,9751,26704,3,Y,No,14,3,4,80,2,6,6,2,2,2,1,2
56,No,Travel_Rarely,1202,Research & Development,13,1,Human Resources,1,254,3,Male,95,3,3,Research Director,2,Divorced,10796,22059,7,Y,No,16,3,1,80,0,17,0,3,9,7,7,0
60,Yes,Travel_Rarely,567,Sales,25,2,Life Sciences,1,255,1,Female,60,4,1,Sales Representative,1,Married,5964,15844,3,Y,Yes,15,3,2,80,0,12,5,2,1,1,1,0
39,Yes,Travel_Rarely,1327,Research & Development,23,3,Human Resources,1,256,1,Male,51,3,1,Laboratory Technician,2,Married,6352,12891,0,Y,Yes,21,3,1,80,0,4,1,3,3,3,3,2
31,No,Travel_Frequently,656,Sales,12,4,Other,1,257,4,Male,52,1,2,Sales Executive,4,Married,6549,12488,9,Y,No,19,3,1,80,0,10,0,3,0,0,0,0
58,No,Travel_Rarely,415,Sales,29,4,Other,1,258,2,Male,85,3,5,Sales Representative,2,Married,16559,7877,8,Y,No,25,3,3,80,0,16,1,2,2,2,1,2
32,No,Non-Travel,234,Research & Development,20,2,Human Resources,1,259,4,Female,40,2,2,Manager,2,Married,8264,11374,1,Y,No,18,4,1,80,1,2,4,3,2,1,0,0
41,No,Travel_Rarely,1288,Research & Development,1,4,Other,1,260,4,Male,72,4,3,Research Director,2,Divorced,13727,3658,4,Y,No,11,3,2,80,0,14,1,1,0,0,0,0
20,Yes,Travel_Rarely,1080,Research & Development,10,3,Other,1,261,4,Male,69,3,3,Manufacturing Director,2,Divorced,12117,19034,3,Y,No,19,3,1,80,1,2,1,1,1,0,1,1
56,No,Travel_Rarely,606,Research & Development,16,2,Human Resources,1,262,1,Male,53,1,2,Manufacturing Director,3,Single,7633,11813,3,Y,No,15,3,4,80,1,7,4,3,7,6,3,1
41,Yes,Travel_Rarely,1316,Sales,7,3,Life Sciences,1,263,1,Female,38,1,1,Manager,2,Single,6370,20585,0,Y,No,11,3,3,80,1,0,4,2,0,0,0,0
46,No,Travel_Rarely,1001,Sales,16,2,Technical Degree,1,264,1,Male,89,4,2,Sales Executive,4,Married,8084,24513,9,Y,Yes,17,3,1,80,3,8,5,2,3,0,1,2
56,No,Travel_Rarely,810,Research & Development,28,3,Life Sciences,1,265,3,Female,99,4,2,Laboratory Technician,3,Single,8371,9803,0,Y,No,21,3,4,80,1,2,1,1,2,1,1,0
42,Yes,Travel_Frequently,1291,Sales,22,4,Medical,1,266,2,Male,40,2,1,Sales Representative,2,Divorced,4709,8866,3,Y,No,14,3,1,80,1,8,1,2,2,2,2,0
47,No,Travel_Rarely,782,Sales,6,3,Human Resources,1,267,2,Female,52,2,4,Sales Representative,4,Single,15510,15452,8,Y,Yes,12,4,2,80,1,9,3,3,4,0,4,4
30,No,Travel_Rarely,551,Sales,6,2,Medical,1,268,4,Female,70,4,3,Sales Executive,2,Married,10638,16368,1,Y,No,14,3,3,80,1,7,0,2,7,1,2,1
57,No,Travel_Rarely,1235,Research & Development,8,2,Marketing,1,269,4,Male,81,3,1,Laboratory Technician,4,Married,6625,8885,3,Y,No,21,3,4,80,1,1,6,3,1,1,0,0
38,Yes,Travel_Rarely,818,Research & Development,12,3,Technical Degree,1,270,1,Female,87,4,2,Manufacturing Director,1,Divorced,7117,16118,0,Y,Yes,24,4,1,80,0,7,6,4,0,0,0,0
41,No,Travel_Frequently,951,Research & Development,17,1,Medical,1,271,4,Male,52,4,3,Research Scientist,3,Single,12143,12027,0,Y,No,23,3,2,80,0,4,6,4,4,2,1,4
55,No,Travel_Rarely,729,Sales,25,2,Other,1,272,4,Female,90,4,2,Sales Representative,2,Divorced,7541,24380,0,Y,No,16,3,3,80,0,10,5,1,8,0,7,3
35,No,Travel_Rarely,110,Research & Development,11,1,Marketing,1,273,1,Female,42,3,2,Research Scientist,1,Married,7704,13256,2,Y,Yes,14,3,1,80,1,5,0,3,1,0,1,1
26,No,Travel_Rarely,1136,Research & Development,1,4,Technical Degree,1,274,4,Female,93,3,1,Manufacturing Director,4,Married,4945,26358,1,Y,No,24,3,3,80,0,8,3,4,8,1,7,2
18,Yes,Travel_Frequently,173,Research & Development,23,3,Marketing,1,275,1,Male,63,2,2,Manager,2,Married,6056,19784,9,Y,No,13,4,3,80,0,0,3,2,0,0,0,0
59,Yes,Non-Travel,1476,Sales,17,4,Medical,1,276,3,Female,73,4,2,Sales Representative,3,Single,9404,17682,1,Y,No,25,3,2,80,0,14,5,4,14,7,11,6
31,No,Travel_Rarely,193,Sales,9,1,Medical,1,277,2,Female,52,4,2,Sales Executive,2,Married,8397,2540,7,Y,Yes,22,3,2,80,2,9,1,1,9,8,0,6
33,No,Travel_Rarely,611,Sales,26,4,Medical,1,278,4,Male,61,2,1,Sales Executive,2,Married,6605,23680,0,Y,No,22,3,3,80,0,7,1,3,0,0,0,0
36,Yes,Travel_Rarely,639,Sales,6,3,Medical,1,279,2,Male,74,4,2,Sales Representative,2,Married,6581,11465,7,Y,Yes,12,3,4,80,0,6,4,1,6,2,5,0
46,No,Travel_Rarely,1087,Sales,17,2,Life Sciences,1,280,2,Male,39,4,3,Sales Executive,2,Married,12257,24211,0,Y,No,19,3,3,80,0,12,6,3,1,0,0,1
48,No,Non-Travel,1171,Research & Development,8,4,Human Resources,1,281,2,Male,47,1,1,Manufacturing Director,2,Divorced,6330,12541,0,Y,No,23,3,3,80,0,3,0,4,3,1,3,2
20,No,Travel_Frequently,1199,Research & Development,16,5,Other,1,282,3,Female,88,2,1,Healthcare Representative,4,Single,6828,3691,0,Y,Yes,14,3,4,80,0,2,4,4,2,2,0,2
28,Yes,Travel_Rarely,358,Research & Development,5,4,Other,1,283,3,Male,94,2,1,Manufacturing Director,3,Married,5963,16668,0,Y,No,16,3,1,80,0,3,2,4,2,2,0,0
58,No,Travel_Rarely,945,Research & Development,12,4,Life Sciences,1,284,1,Male,89,4,2,Research Director,4,Married,8545,5057,1,Y,No,13,3,3,80,0,3,3,2,0,0,0,0
59,Yes,Travel_Rarely,113,Research & Development,22,1,Human Resources,1,285,4,Male,75,2,3,Research Director,2,Single,12065,13772,8,Y,No,21,3,1,80,0,6,4,1,6,5,4,1
